time,average dice,model,samples,epoch,optimizer,lr,criterion,batch size,use progressive training,total progressive training epoch,progressive optimizer,progressive lr,use tta, tta times

09/07/2023 13:30:22,0.683,denseUnet,100000,4/6,1e-05,1e-05,mixed,4,False,2,Adam,0.0001,False,2,
09/07/2023 13:58:49,0.703,denseUnet,100000,5/6,1e-05,1e-05,mixed,4,False,2,Adam,0.0001,False,2,
09/07/2023 14:27:17,0.689,denseUnet,100000,6/6,1e-05,1e-05,mixed,4,False,2,Adam,0.0001,False,2,
09/07/2023 17:36:54,0.032,denseUnet,100000,1/15,1e-05,1e-05,mixed,4,False,2,Adam,0.0001,False,2,
09/07/2023 18:05:06,0.158,denseUnet,100000,2/15,1e-05,1e-05,mixed,4,False,2,Adam,0.0001,False,2,
09/07/2023 18:33:18,0.354,denseUnet,100000,3/15,1e-05,1e-05,mixed,4,False,2,Adam,0.0001,False,2,
09/07/2023 19:01:47,0.68,denseUnet,100000,4/15,1e-05,1e-05,mixed,4,False,2,Adam,0.0001,False,2,
09/07/2023 19:30:12,0.643,denseUnet,100000,5/15,1e-05,1e-05,mixed,4,False,2,Adam,0.0001,False,2,
09/07/2023 19:58:37,0.584,denseUnet,100000,6/15,1e-05,1e-05,mixed,4,False,2,Adam,0.0001,False,2,
09/07/2023 20:27:15,0.573,denseUnet,100000,7/15,1e-05,1e-05,mixed,4,False,2,Adam,0.0001,False,2,
09/07/2023 20:55:50,0.551,denseUnet,100000,8/15,1e-05,1e-05,mixed,4,False,2,Adam,0.0001,False,2,
09/07/2023 21:24:27,0.521,denseUnet,100000,9/15,1e-05,1e-05,mixed,4,False,2,Adam,0.0001,False,2,
09/07/2023 21:53:07,0.521,denseUnet,100000,10/15,1e-05,1e-05,mixed,4,False,2,Adam,0.0001,False,2,
09/07/2023 22:21:49,0.594,denseUnet,100000,11/15,1e-05,1e-05,mixed,4,False,2,Adam,0.0001,False,2,
09/07/2023 22:50:35,0.596,denseUnet,100000,12/15,1e-05,1e-05,mixed,4,False,2,Adam,0.0001,False,2,
09/07/2023 23:19:20,0.522,denseUnet,100000,13/15,1e-05,1e-05,mixed,4,False,2,Adam,0.0001,False,2,
09/07/2023 23:48:09,0.625,denseUnet,100000,14/15,1e-05,1e-05,mixed,4,False,2,Adam,0.0001,False,2,
10/07/2023 00:17:00,0.646,denseUnet,100000,15/15,1e-05,1e-05,mixed,4,False,2,Adam,0.0001,False,2,
10/07/2023 08:11:59,0.133,denseUnet,100000,1/7,1e-05,1e-05,mixed,4,False,2,Adam,0.0001,False,2,
10/07/2023 08:40:33,0.549,denseUnet,100000,2/7,1e-05,1e-05,mixed,4,False,2,Adam,0.0001,False,2,
10/07/2023 09:09:15,0.763,denseUnet,100000,3/7,1e-05,1e-05,mixed,4,False,2,Adam,0.0001,False,2,
10/07/2023 09:37:48,0.763,denseUnet,100000,4/7,1e-05,1e-05,mixed,4,False,2,Adam,0.0001,False,2,
10/07/2023 10:06:19,0.803,denseUnet,100000,5/7,1e-05,1e-05,mixed,4,False,2,Adam,0.0001,False,2,
10/07/2023 10:36:18,0.725,denseUnet,100000,6/7,1e-05,1e-05,mixed,4,False,2,Adam,0.0001,False,2,
10/07/2023 11:05:19,0.794,denseUnet,100000,7/7,1e-05,1e-05,mixed,4,False,2,Adam,0.0001,False,2,
10/07/2023 15:59:08,0.433,denseUnet,100000,1/7,0.0003,0.0003,mixed,4,False,2,Adam,0.0001,False,2,
10/07/2023 16:24:51,0.363,denseUnet,100000,2/7,0.0003,0.0003,mixed,4,False,2,Adam,0.0001,False,2,
10/07/2023 17:05:04,0.503,denseUnet,100000,1/7,0.0003,0.0003,mixed,4,False,2,Adam,0.0001,False,2,
10/07/2023 17:37:10,0.53,denseUnet,100000,2/7,0.0003,0.0003,mixed,4,False,2,Adam,0.0001,False,2,
10/07/2023 18:09:18,0.428,denseUnet,100000,3/7,0.0003,0.0003,mixed,4,False,2,Adam,0.0001,False,2,
10/07/2023 18:41:28,0.482,denseUnet,100000,4/7,0.0003,0.0003,mixed,4,False,2,Adam,0.0001,False,2,
10/07/2023 19:13:34,0.476,denseUnet,100000,5/7,0.0003,0.0003,mixed,4,False,2,Adam,0.0001,False,2,
10/07/2023 19:45:41,0.37,denseUnet,100000,6/7,0.0003,0.0003,mixed,4,False,2,Adam,0.0001,False,2,
10/07/2023 20:17:49,0.411,denseUnet,100000,7/7,0.0003,0.0003,mixed,4,False,2,Adam,0.0001,False,2,
11/07/2023 05:47:38,0.622,denseUnet,100000,1/7,0.0003,0.0003,mixed,4,False,2,Adam,0.0001,False,2,
11/07/2023 06:16:10,0.697,denseUnet,100000,2/7,0.0003,0.0003,mixed,4,False,2,Adam,0.0001,False,2,
11/07/2023 07:00:40,0.695,denseUnet,100000,3/7,0.0003,0.0003,mixed,4,False,2,Adam,0.0001,False,2,
11/07/2023 07:29:12,0.682,denseUnet,100000,4/7,0.0003,0.0003,mixed,4,False,2,Adam,0.0001,False,2,
11/07/2023 07:57:43,0.67,denseUnet,100000,5/7,0.0003,0.0003,mixed,4,False,2,Adam,0.0001,False,2,
11/07/2023 08:26:19,0.73,denseUnet,100000,6/7,0.0003,0.0003,mixed,4,False,2,Adam,0.0001,False,2,
11/07/2023 08:54:42,0.688,denseUnet,100000,7/7,0.0003,0.0003,mixed,4,False,2,Adam,0.0001,False,2,
11/07/2023 11:04:13,0.636,ures,100000,1/7,0.0003,0.0003,mixed,4,False,2,Adam,0.0001,False,2,
12/07/2023 02:48:31,0.543,ures,100000,1/10,0.0003,0.0003,mixed,4,False,2,Adam,0.0001,False,2,
12/07/2023 03:24:55,0.583,ures,100000,2/10,0.0003,0.0003,mixed,4,False,2,Adam,0.0001,False,2,
12/07/2023 04:01:04,0.542,ures,100000,3/10,0.0003,0.0003,mixed,4,False,2,Adam,0.0001,False,2,
12/07/2023 04:37:08,0.524,ures,100000,4/10,0.0003,0.0003,mixed,4,False,2,Adam,0.0001,False,2,
12/07/2023 05:13:13,0.682,ures,100000,5/10,0.0003,0.0003,mixed,4,False,2,Adam,0.0001,False,2,
12/07/2023 06:54:30,0.747,ures,100000,6/10,0.0003,0.0003,mixed,4,False,2,Adam,0.0001,False,2,
12/07/2023 07:30:45,0.625,ures,100000,7/10,0.0003,0.0003,mixed,4,False,2,Adam,0.0001,False,2,
12/07/2023 08:06:52,0.454,ures,100000,8/10,0.0003,0.0003,mixed,4,False,2,Adam,0.0001,False,2,
12/07/2023 08:42:57,0.498,ures,100000,9/10,0.0003,0.0003,mixed,4,False,2,Adam,0.0001,False,2,
12/07/2023 09:19:03,0.786,ures,100000,10/10,0.0003,0.0003,mixed,4,False,2,Adam,0.0001,False,2,
